;Pays;Mois;Valeurs;Masse;Longitude;Latitude
492;Colombie;2;37749865;6987258;-74.297333;4.570868
493;Colombie;3;101320270;6618196;-74.297333;4.570868
494;Colombie;4;39477200;12231901;-74.297333;4.570868
495;Colombie;5;38097752;10824775;-74.297333;4.570868
496;Colombie;6;46637720;7366921;-74.297333;4.570868
497;Colombie;7;107696632;8155877;-74.297333;4.570868
498;Colombie;8;40411036;6911689;-74.297333;4.570868
499;Colombie;9;40701784;7586388;-74.297333;4.570868
500;Colombie;10;58190260;8581632;-74.297333;4.570868
501;Colombie;11;38367688;6862571;-74.297333;4.570868
502;Colombie;12;68865265;7887693;-74.297333;4.570868
503;Comores;1;6245870;2999208;43.872219;-11.875001
504;Comores;2;1633531;1384573;43.872219;-11.875001
505;Comores;3;2481276;1761272;43.872219;-11.875001
506;Comores;4;3155140;1533361;43.872219;-11.875001
507;Comores;5;2638930;1863020;43.872219;-11.875001
508;Comores;6;2609852;1416918;43.872219;-11.875001
509;Comores;7;2009612;1000316;43.872219;-11.875001
510;Comores;8;1583100;1186083;43.872219;-11.875001
511;Comores;9;1786952;1032450;43.872219;-11.875001
512;Comores;10;2787149;1157046;43.872219;-11.875001
513;Comores;11;1920607;1006578;43.872219;-11.875001
514;Comores;12;2660896;1194166;43.872219;-11.875001
515;Congo;1;48802271;11106543;15.827659;-0.228021
516;Congo;2;25123721;6278783;15.827659;-0.228021
517;Congo;3;28067549;5816807;15.827659;-0.228021
518;Congo;4;21833987;13337671;15.827659;-0.228021
519;Congo;5;22609088;6909033;15.827659;-0.228021
520;Congo;6;26225001;13226440;15.827659;-0.228021
521;Congo;7;27873112;6411646;15.827659;-0.228021
522;Congo;8;23924717;6729492;15.827659;-0.228021
523;Congo;9;20057559;4596116;15.827659;-0.228021
524;Congo;10;25474114;6596957;15.827659;-0.228021
525;Congo;11;24564705;4637980;15.827659;-0.228021
526;Congo;12;30901791;7155202;15.827659;-0.228021
527;Congo, Rép. dém. du;1;12106400;3595869;21.7166297;-5.199955
528;Congo, Rép. dém. du;2;5380579;1211219;21.7166297;-5.199955
529;Congo, Rép. dém. du;3;12623821;2351132;21.7166297;-5.199955
530;Congo, Rép. dém. du;4;11230586;15138796;21.7166297;-5.199955
531;Congo, Rép. dém. du;5;9100921;1984783;21.7166297;-5.199955
532;Congo, Rép. dém. du;6;8788435;2596786;21.7166297;-5.199955
533;Congo, Rép. dém. du;7;11651834;12189643;21.7166297;-5.199955
534;Congo, Rép. dém. du;8;6691523;2273499;21.7166297;-5.199955
535;Congo, Rép. dém. du;9;6330929;1645155;21.7166297;-5.199955
536;Congo, Rép. dém. du;10;8941001;3327600;21.7166297;-5.199955
537;Congo, Rép. dém. du;11;10132749;2832173;21.7166297;-5.199955
538;Congo, Rép. dém. du;12;9490246;1887814;21.7166297;-5.199955
539;Corée, Rép. pop. dém. de;2;735671;276145;127.399971;40.3123959
540;Corée, Rép. pop. dém. de;3;28066;185;127.399971;40.3123959
541;Corée, République de;1;729720332;81915650;127.937111;35.3985008
542;Corée, République de;2;428383305;45274818;127.937111;35.3985008
543;Corée, République de;3;343917565;43160315;127.937111;35.3985008
544;Corée, République de;4;424919015;34364673;127.937111;35.3985008
545;Corée, République de;5;291285765;31805503;127.937111;35.3985008
546;Corée, République de;6;364339585;35531125;127.937111;35.3985008
547;Corée, République de;7;473491155;34648913;127.937111;35.3985008
548;Corée, République de;8;285291052;32345019;127.937111;35.3985008
549;Corée, République de;9;295953160;34528010;127.937111;35.3985008
550;Corée, République de;10;342208207;36609145;127.937111;35.3985008
551;Corée, République de;11;326861255;29831602;127.937111;35.3985008
552;Corée, République de;12;344284197;30029029;127.937111;35.3985008
553;Costa Rica;1;8373237;1599481;-83.753428;9.748917
554;Costa Rica;2;4105487;953861;-83.753428;9.748917
555;Costa Rica;3;4545218;948502;-83.753428;9.748917
556;Costa Rica;4;3990458;1087356;-83.753428;9.748917
557;Costa Rica;5;3778470;730212;-83.753428;9.748917
558;Costa Rica;6;5551896;1205693;-83.753428;9.748917
559;Costa Rica;7;5580627;738156;-83.753428;9.748917
560;Costa Rica;8;4153286;1117211;-83.753428;9.748917
561;Costa Rica;9;4569351;689787;-83.753428;9.748917
562;Costa Rica;10;5564476;1003272;-83.753428;9.748917
563;Costa Rica;11;5858135;893360;-83.753428;9.748917
564;Costa Rica;12;4087737;704636;-83.753428;9.748917
565;Croatie;1;94094567;25494724;15.2;45.1
566;Croatie;2;49370446;10873074;15.2;45.1
567;Croatie;3;62685000;12536239;15.2;45.1
568;Croatie;4;46140689;10913745;15.2;45.1
569;Croatie;5;45854364;10007071;15.2;45.1
570;Croatie;6;46877452;10065446;15.2;45.1
571;Croatie;7;41363008;10482517;15.2;45.1
572;Croatie;8;30732763;8063206;15.2;45.1
573;Croatie;9;38452315;8996122;15.2;45.1
574;Croatie;10;36910011;9351700;15.2;45.1
575;Croatie;11;41447366;9289462;15.2;45.1
576;Croatie;12;37156726;24987805;15.2;45.1
577;Cuba;1;38364476;105058988;-77.781167;21.521757
578;Cuba;2;11219526;26602372;-77.781167;21.521757
579;Cuba;3;23088009;82110282;-77.781167;21.521757
580;Cuba;4;17367403;50337216;-77.781167;21.521757
581;Cuba;5;11331925;28093171;-77.781167;21.521757
582;Cuba;6;7927568;6216310;-77.781167;21.521757
583;Cuba;7;24766528;72770381;-77.781167;21.521757
584;Cuba;8;12299741;13213777;-77.781167;21.521757
585;Cuba;9;4687562;1105613;-77.781167;21.521757
586;Cuba;10;19130833;52381952;-77.781167;21.521757
587;Cuba;11;9428748;1682676;-77.781167;21.521757
588;Cuba;12;31805029;71228704;-77.781167;21.521757
589;Côte d'Ivoire;1;155714250;76912499;-5.54708;7.539989
590;Côte d'Ivoire;2;85173749;65412698;-5.54708;7.539989
591;Côte d'Ivoire;3;116254564;81359079;-5.54708;7.539989
592;Côte d'Ivoire;4;75759218;60414707;-5.54708;7.539989
593;Côte d'Ivoire;5;86936862;64777939;-5.54708;7.539989
594;Côte d'Ivoire;6;105856837;82443028;-5.54708;7.539989
595;Côte d'Ivoire;7;63596808;37550077;-5.54708;7.539989
596;Côte d'Ivoire;8;78901792;63426798;-5.54708;7.539989
597;Côte d'Ivoire;9;71297486;18268936;-5.54708;7.539989
598;Côte d'Ivoire;10;122829817;56879938;-5.54708;7.539989
599;Côte d'Ivoire;11;117944705;63082382;-5.54708;7.539989
600;Côte d'Ivoire;12;97315470;58514242;-5.54708;7.539989
601;Danemark;1;507702335;162026418;9.501785;56.26392
602;Danemark;2;227034168;64533919;9.501785;56.26392
603;Danemark;3;280702778;60563277;9.501785;56.26392
604;Danemark;4;242119048;59250230;9.501785;56.26392
605;Danemark;5;239133881;55268522;9.501785;56.26392
606;Danemark;6;256695470;64084557;9.501785;56.26392
607;Danemark;7;234598454;75106643;9.501785;56.26392
608;Danemark;8;194549045;55610913;9.501785;56.26392
609;Danemark;9;227054471;61676551;9.501785;56.26392
610;Danemark;10;272118470;75862791;9.501785;56.26392
611;Danemark;11;270153485;71304637;9.501785;56.26392
612;Danemark;12;250915628;67407824;9.501785;56.26392
613;Djibouti;1;10916115;1810575;42.590275;11.825138
614;Djibouti;2;5489845;1129756;42.590275;11.825138
615;Djibouti;3;8178385;2345287;42.590275;11.825138
616;Djibouti;4;7542245;1746127;42.590275;11.825138
617;Djibouti;5;4588674;991217;42.590275;11.825138
618;Djibouti;6;5034421;1064014;42.590275;11.825138
619;Djibouti;7;5058284;1154984;42.590275;11.825138
620;Djibouti;8;5243038;1238024;42.590275;11.825138
621;Djibouti;9;5305917;1059091;42.590275;11.825138
622;Djibouti;10;6029246;1699048;42.590275;11.825138
623;Djibouti;11;5608961;1275143;42.590275;11.825138
624;Djibouti;12;4854306;1101999;42.590275;11.825138
625;Dominique;1;510492;450834;-61.370976;15.414999
626;Dominique;2;277350;143245;-61.370976;15.414999
627;Dominique;3;622495;468579;-61.370976;15.414999
628;Dominique;4;369109;266102;-61.370976;15.414999
629;Dominique;5;71342;77774;-61.370976;15.414999
630;Dominique;6;872050;248597;-61.370976;15.414999
631;Dominique;7;1154936;108198;-61.370976;15.414999
632;Dominique;8;273031;254020;-61.370976;15.414999
633;Dominique;9;91236;51103;-61.370976;15.414999
634;Dominique;10;849621;203309;-61.370976;15.414999
635;Dominique;11;241365;144045;-61.370976;15.414999
636;Dominique;12;171600;92767;-61.370976;15.414999
637;Egypte;1;239502378;128811072;30.802498;26.820553
638;Egypte;2;88047379;29866380;30.802498;26.820553
639;Egypte;3;124272495;101206585;30.802498;26.820553
640;Egypte;4;104275376;61680355;30.802498;26.820553
641;Egypte;5;93976761;25068404;30.802498;26.820553
642;Egypte;6;148252479;60419536;30.802498;26.820553
643;Egypte;7;205772529;28361833;30.802498;26.820553
644;Egypte;8;99670771;73124177;30.802498;26.820553
645;Egypte;9;156825476;42154846;30.802498;26.820553
646;Egypte;10;177917047;60646942;30.802498;26.820553
647;Egypte;11;167560390;50934136;30.802498;26.820553
648;Egypte;12;209219706;52583712;30.802498;26.820553
649;El Salvador;1;3816825;801186;-88.89653;13.794185
650;El Salvador;2;1523092;256688;-88.89653;13.794185
651;El Salvador;3;1169489;372396;-88.89653;13.794185
652;El Salvador;4;60342960;468572;-88.89653;13.794185
653;El Salvador;5;2903309;387417;-88.89653;13.794185
654;El Salvador;6;63489476;342275;-88.89653;13.794185
655;El Salvador;7;64289590;377952;-88.89653;13.794185
656;El Salvador;8;2757392;515257;-88.89653;13.794185
657;El Salvador;9;1302828;348182;-88.89653;13.794185
658;El Salvador;10;2545599;512373;-88.89653;13.794185
659;El Salvador;11;2760144;672408;-88.89653;13.794185
660;El Salvador;12;3897072;1326941;-88.89653;13.794185
661;Emirats arabes unis;1;479163435;77855532;53.847818;23.424076
662;Emirats arabes unis;2;218778781;37867957;53.847818;23.424076
663;Emirats arabes unis;3;255022987;40725654;53.847818;23.424076
664;Emirats arabes unis;4;287254437;33393018;53.847818;23.424076
665;Emirats arabes unis;5;222000043;36232393;53.847818;23.424076
666;Emirats arabes unis;6;357793705;82294126;53.847818;23.424076
667;Emirats arabes unis;7;265615518;40281859;53.847818;23.424076
668;Emirats arabes unis;8;220366405;33411428;53.847818;23.424076
669;Emirats arabes unis;9;228339355;49806903;53.847818;23.424076
670;Emirats arabes unis;10;271837868;35648784;53.847818;23.424076
671;Emirats arabes unis;11;280577021;39922978;53.847818;23.424076
672;Emirats arabes unis;12;253648212;34884364;53.847818;23.424076
673;Equateur;1;23945699;6392519;-78.183406;-1.831239
674;Equateur;2;8478115;3421007;-78.183406;-1.831239
675;Equateur;3;10009086;3632781;-78.183406;-1.831239
676;Equateur;4;11666907;3109685;-78.183406;-1.831239
677;Equateur;5;7758302;3003784;-78.183406;-1.831239
678;Equateur;6;10203204;2794525;-78.183406;-1.831239
679;Equateur;7;10488440;2115880;-78.183406;-1.831239
680;Equateur;8;14491256;3887074;-78.183406;-1.831239
681;Equateur;9;10419000;3718143;-78.183406;-1.831239
682;Equateur;10;16840352;4167960;-78.183406;-1.831239
683;Equateur;11;11038866;2506890;-78.183406;-1.831239
684;Equateur;12;13740275;3035751;-78.183406;-1.831239
685;Erythrée;1;349771;15509;39.782334;15.179384
686;Erythrée;2;465823;42296;39.782334;15.179384
687;Erythrée;3;1127058;1259068;39.782334;15.179384
688;Erythrée;4;399245;12497;39.782334;15.179384
689;Erythrée;5;128090;15975;39.782334;15.179384
690;Erythrée;6;401787;50517;39.782334;15.179384
691;Erythrée;7;764830;397578;39.782334;15.179384
692;Erythrée;8;284216;208857;39.782334;15.179384
693;Erythrée;9;294127;204458;39.782334;15.179384
694;Erythrée;10;434634;18962;39.782334;15.179384
695;Erythrée;11;276394;201149;39.782334;15.179384
696;Erythrée;12;479950;231348;39.782334;15.179384
697;Espagne;1;6346405676;3608300644;-3.74922;40.463667
698;Espagne;2;3226432857;1810643906;-3.74922;40.463667
699;Espagne;3;3252367776;1895168076;-3.74922;40.463667
700;Espagne;4;3105435721;1846079234;-3.74922;40.463667
701;Espagne;5;3252232367;1908626757;-3.74922;40.463667
702;Espagne;6;3511826602;1912516954;-3.74922;40.463667
703;Espagne;7;3314932614;1780423138;-3.74922;40.463667
704;Espagne;8;2242411513;1537676583;-3.74922;40.463667
705;Espagne;9;2953767340;1600840570;-3.74922;40.463667
706;Espagne;10;3406769156;1738409231;-3.74922;40.463667
707;Espagne;11;3303070053;1808939897;-3.74922;40.463667
708;Espagne;12;2745767680;1382233217;-3.74922;40.463667
709;Estonie;1;49199502;13297582;25.013607;58.595272
710;Estonie;2;23166770;5502334;25.013607;58.595272
711;Estonie;3;26484486;5571014;25.013607;58.595272
712;Estonie;4;27565514;7803911;25.013607;58.595272
713;Estonie;5;24822538;4789721;25.013607;58.595272
714;Estonie;6;30921578;6817086;25.013607;58.595272
715;Estonie;7;26442682;8371854;25.013607;58.595272
716;Estonie;8;21583161;3661921;25.013607;58.595272
717;Estonie;9;30273718;4528189;25.013607;58.595272
718;Estonie;10;30134296;5419992;25.013607;58.595272
719;Estonie;11;31698773;6649725;25.013607;58.595272
720;Estonie;12;32120028;3680636;25.013607;58.595272
721;Etats-Unis;1;5538115468;606760914;-95.712891;37.09024
722;Etats-Unis;2;2500290189;270709583;-95.712891;37.09024
723;Etats-Unis;3;4663921039;382741979;-95.712891;37.09024
724;Etats-Unis;4;2781706895;336560440;-95.712891;37.09024
725;Etats-Unis;5;2703541346;326000113;-95.712891;37.09024
726;Etats-Unis;6;3248529195;351162467;-95.712891;37.09024
727;Etats-Unis;7;3304001340;362950692;-95.712891;37.09024
728;Etats-Unis;8;2826131111;414990542;-95.712891;37.09024
729;Etats-Unis;9;2632149165;285606248;-95.712891;37.09024
730;Etats-Unis;10;4328243448;440356155;-95.712891;37.09024
731;Etats-Unis;11;3089882902;357455410;-95.712891;37.09024
732;Etats-Unis;12;3214280224;315182706;-95.712891;37.09024
733;Ethiopie;1;16208395;1642316;40.489673;9.145
734;Ethiopie;2;130141374;2087333;40.489673;9.145
735;Ethiopie;3;9894488;1976197;40.489673;9.145
736;Ethiopie;4;137137291;3397389;40.489673;9.145
737;Ethiopie;5;128141115;1486073;40.489673;9.145
738;Ethiopie;6;13491241;3449544;40.489673;9.145
739;Ethiopie;7;8407382;4718696;40.489673;9.145
740;Ethiopie;8;10722274;4543949;40.489673;9.145
741;Ethiopie;9;12833839;2424701;40.489673;9.145
742;Ethiopie;10;8191772;2026905;40.489673;9.145
743;Ethiopie;11;4726094;1416637;40.489673;9.145
744;Ethiopie;12;142070368;3332307;40.489673;9.145
745;Fidji;1;936085;24361;179.414413;-16.578193
746;Fidji;2;1084085;85823;179.414413;-16.578193
747;Fidji;3;704164;3329;179.414413;-16.578193
748;Fidji;4;336280;6524;179.414413;-16.578193
749;Fidji;5;253869;20178;179.414413;-16.578193
750;Fidji;6;871712;50457;179.414413;-16.578193
751;Fidji;7;454031;53740;179.414413;-16.578193
752;Fidji;8;236682;18625;179.414413;-16.578193
753;Fidji;9;405869;26012;179.414413;-16.578193
754;Fidji;10;515002;35243;179.414413;-16.578193
755;Fidji;11;525339;21180;179.414413;-16.578193
756;Fidji;12;896674;63377;179.414413;-16.578193
757;Finlande;1;302955652;172040304;25.748151;61.92411
758;Finlande;2;143463133;91835755;25.748151;61.92411
759;Finlande;3;163038025;76422874;25.748151;61.92411
760;Finlande;4;125415179;75001717;25.748151;61.92411
761;Finlande;5;125713073;81572966;25.748151;61.92411
762;Finlande;6;133243342;65289103;25.748151;61.92411
763;Finlande;7;120925746;60829785;25.748151;61.92411
764;Finlande;8;126492415;73308656;25.748151;61.92411
765;Finlande;9;136876254;67422544;25.748151;61.92411
766;Finlande;10;153747892;64361286;25.748151;61.92411
767;Finlande;11;127424233;58347361;25.748151;61.92411
768;Finlande;12;271025882;49458197;25.748151;61.92411
769;Gabon;1;64259424;24746668;11.609444;-0.803689
770;Gabon;2;35235797;15231744;11.609444;-0.803689
771;Gabon;3;41620631;16018610;11.609444;-0.803689
772;Gabon;4;35776388;16452328;11.609444;-0.803689
773;Gabon;5;34477470;23406711;11.609444;-0.803689
774;Gabon;6;43196334;17400994;11.609444;-0.803689
775;Gabon;7;39747633;23776555;11.609444;-0.803689
776;Gabon;8;34576373;13378146;11.609444;-0.803689
777;Gabon;9;36076893;15319090;11.609444;-0.803689
778;Gabon;10;44935391;22365906;11.609444;-0.803689
779;Gabon;11;39957230;16319215;11.609444;-0.803689
780;Gabon;12;37889075;24805840;11.609444;-0.803689
781;Gambie;1;3159639;9757308;-15.310139;13.443182
782;Gambie;2;759116;966964;-15.310139;13.443182
783;Gambie;3;405472;221721;-15.310139;13.443182
784;Gambie;4;926832;1003571;-15.310139;13.443182
785;Gambie;5;604905;471248;-15.310139;13.443182
786;Gambie;6;304504;169290;-15.310139;13.443182
787;Gambie;7;525983;242507;-15.310139;13.443182
788;Gambie;8;699337;454102;-15.310139;13.443182
789;Gambie;9;283128;127652;-15.310139;13.443182
790;Gambie;10;568002;752527;-15.310139;13.443182
791;Gambie;11;481660;282329;-15.310139;13.443182
792;Gambie;12;446985;209561;-15.310139;13.443182
793;Ghana;1;30616246;14687106;-1.023194;7.946527
794;Ghana;2;16806729;10530591;-1.023194;7.946527
795;Ghana;3;19639347;7246370;-1.023194;7.946527
796;Ghana;4;12711971;5520665;-1.023194;7.946527
797;Ghana;5;23030087;7508861;-1.023194;7.946527
798;Ghana;6;24825517;12512319;-1.023194;7.946527
799;Ghana;7;13599623;7465215;-1.023194;7.946527
800;Ghana;8;14831526;6325139;-1.023194;7.946527
801;Ghana;9;16939134;5179062;-1.023194;7.946527
802;Ghana;10;16468777;7542636;-1.023194;7.946527
803;Ghana;11;17807003;8380496;-1.023194;7.946527
804;Ghana;12;20882585;9066466;-1.023194;7.946527
805;Gibraltar;1;12933453;35124119;-5.345374;36.137741
806;Gibraltar;2;19325793;71533027;-5.345374;36.137741
807;Gibraltar;3;11230732;35879944;-5.345374;36.137741
808;Gibraltar;4;11218164;36441210;-5.345374;36.137741
809;Gibraltar;5;12053629;35724326;-5.345374;36.137741
810;Gibraltar;6;27687495;72232851;-5.345374;36.137741
811;Gibraltar;7;2694313;117825;-5.345374;36.137741
812;Gibraltar;8;1010055;95700;-5.345374;36.137741
813;Gibraltar;9;33024331;90013220;-5.345374;36.137741
814;Gibraltar;10;30116507;70411916;-5.345374;36.137741
815;Gibraltar;11;17063527;50981536;-5.345374;36.137741
816;Gibraltar;12;35896327;104309370;-5.345374;36.137741
817;Grenade;1;918037;137222;-61.604171;12.262776
818;Grenade;2;447083;60315;-61.604171;12.262776
819;Grenade;3;223725;59189;-61.604171;12.262776
820;Grenade;4;40146;12589;-61.604171;12.262776
821;Grenade;5;169071;25431;-61.604171;12.262776
822;Grenade;6;181724;53480;-61.604171;12.262776
823;Grenade;7;88269;27750;-61.604171;12.262776
824;Grenade;8;225433;26725;-61.604171;12.262776
825;Grenade;9;197459;24967;-61.604171;12.262776
826;Grenade;10;262981;35176;-61.604171;12.262776
827;Grenade;11;670141;62506;-61.604171;12.262776
828;Grenade;12;832415;2002067;-61.604171;12.262776
829;Groenland;1;259701;1648;-42.604303;71.706936
830;Groenland;2;215244;1882;-42.604303;71.706936
831;Groenland;3;99548;7080;-42.604303;71.706936
832;Groenland;4;68054;870;-42.604303;71.706936
833;Groenland;5;27946;73;-42.604303;71.706936
834;Groenland;6;72439;445;-42.604303;71.706936
835;Groenland;7;40682;139;-42.604303;71.706936
836;Groenland;8;56074;440;-42.604303;71.706936
837;Groenland;9;28296;120;-42.604303;71.706936
838;Groenland;10;88389;1373;-42.604303;71.706936
839;Groenland;11;46173;608;-42.604303;71.706936
840;Groenland;12;89091;147;-42.604303;71.706936
841;Grèce;1;405430792;185098295;21.824312;39.074208
842;Grèce;2;165412841;55513694;21.824312;39.074208
843;Grèce;3;213259054;93206754;21.824312;39.074208
844;Grèce;4;180577370;72448347;21.824312;39.074208
845;Grèce;5;216759837;132300814;21.824312;39.074208
846;Grèce;6;195947761;79418817;21.824312;39.074208
847;Grèce;7;179536577;71137815;21.824312;39.074208
848;Grèce;8;158722148;66290030;21.824312;39.074208
849;Grèce;9;171773509;68473492;21.824312;39.074208
850;Grèce;10;198829742;57803594;21.824312;39.074208
851;Grèce;11;201576698;99890910;21.824312;39.074208
852;Grèce;12;141279239;77688897;21.824312;39.074208
853;Guam;1;1208197;25234;144.793731;13.444304
854;Guam;2;623780;55861;144.793731;13.444304
855;Guam;3;954295;3492;144.793731;13.444304
856;Guam;4;612705;43409;144.793731;13.444304
857;Guam;5;864049;106267;144.793731;13.444304
858;Guam;6;921150;15614;144.793731;13.444304
859;Guam;7;882099;83327;144.793731;13.444304
860;Guam;8;690036;27222;144.793731;13.444304
861;Guam;9;716657;95701;144.793731;13.444304
862;Guam;10;530878;23286;144.793731;13.444304
863;Guam;11;584994;16400;144.793731;13.444304
864;Guam;12;676936;3921;144.793731;13.444304
865;Guatemala;1;9394340;1505446;-90.230759;15.783471
866;Guatemala;2;4397138;1016871;-90.230759;15.783471
867;Guatemala;3;4490891;1011020;-90.230759;15.783471
868;Guatemala;4;4035026;707940;-90.230759;15.783471
869;Guatemala;5;3421354;785430;-90.230759;15.783471
870;Guatemala;6;3949606;613478;-90.230759;15.783471
871;Guatemala;7;5729554;779635;-90.230759;15.783471
872;Guatemala;8;4913346;768245;-90.230759;15.783471
873;Guatemala;9;3932527;1163852;-90.230759;15.783471
874;Guatemala;10;6599543;1573406;-90.230759;15.783471
875;Guatemala;11;4678335;1173682;-90.230759;15.783471
876;Guatemala;12;3911478;880815;-90.230759;15.783471
877;Guinée;1;23370027;13796064;-9.696645;9.945587
878;Guinée;2;25749412;37454120;-9.696645;9.945587
879;Guinée;3;18443433;9252883;-9.696645;9.945587
880;Guinée;4;17926737;8302889;-9.696645;9.945587
881;Guinée;5;11431842;4817816;-9.696645;9.945587
882;Guinée;6;13390860;3961545;-9.696645;9.945587
883;Guinée;7;11723907;5234884;-9.696645;9.945587
884;Guinée;8;12576480;6901342;-9.696645;9.945587
885;Guinée;9;9753371;4028369;-9.696645;9.945587
886;Guinée;10;11677693;7130414;-9.696645;9.945587
887;Guinée;11;11438325;4660780;-9.696645;9.945587
888;Guinée;12;11561358;2987889;-9.696645;9.945587
889;Guinée équatoriale;1;6297526;1270276;10.267895;1.650801
890;Guinée équatoriale;2;1698984;772896;10.267895;1.650801
891;Guinée équatoriale;3;1963036;767979;10.267895;1.650801
892;Guinée équatoriale;4;1821315;655178;10.267895;1.650801
893;Guinée équatoriale;5;2889444;1007584;10.267895;1.650801
894;Guinée équatoriale;6;4034091;1030436;10.267895;1.650801
895;Guinée équatoriale;7;2439950;590652;10.267895;1.650801
896;Guinée équatoriale;8;1719215;353575;10.267895;1.650801
897;Guinée équatoriale;9;5354470;955527;10.267895;1.650801
898;Guinée équatoriale;10;3119106;981545;10.267895;1.650801
899;Guinée équatoriale;11;5410430;1037493;10.267895;1.650801
900;Guinée équatoriale;12;12991447;1145108;10.267895;1.650801
901;Guinée-Bissau;1;2050043;394409;-15.180413;11.803749
902;Guinée-Bissau;2;303854;22266;-15.180413;11.803749
903;Guinée-Bissau;3;383484;348660;-15.180413;11.803749
904;Guinée-Bissau;4;290118;301705;-15.180413;11.803749
905;Guinée-Bissau;5;355232;42055;-15.180413;11.803749
906;Guinée-Bissau;6;76613;41077;-15.180413;11.803749
907;Guinée-Bissau;7;65441;25165;-15.180413;11.803749
908;Guinée-Bissau;8;410855;12977;-15.180413;11.803749
909;Guinée-Bissau;9;343451;23592;-15.180413;11.803749
910;Guinée-Bissau;10;315903;95972;-15.180413;11.803749
911;Guinée-Bissau;11;179178;96802;-15.180413;11.803749
912;Guinée-Bissau;12;279463;36885;-15.180413;11.803749
913;Guyana;1;310463;185455;-58.93018;4.860416
914;Guyana;2;131349;37442;-58.93018;4.860416
915;Guyana;3;171063;47853;-58.93018;4.860416
916;Guyana;4;125125;22029;-58.93018;4.860416
917;Guyana;5;189175;75748;-58.93018;4.860416
918;Guyana;6;132765;85767;-58.93018;4.860416
919;Guyana;7;159675;91220;-58.93018;4.860416
920;Guyana;8;144777;209478;-58.93018;4.860416
921;Guyana;9;105674;61119;-58.93018;4.860416
922;Guyana;10;397703;29409;-58.93018;4.860416
923;Guyana;11;255674;129103;-58.93018;4.860416
924;Guyana;12;656769;194975;-58.93018;4.860416
925;Géorgie;1;25250711;2625296;44.0287382;41.6809707
926;Géorgie;2;12317826;1782312;44.0287382;41.6809707
927;Géorgie;3;23447026;2025633;44.0287382;41.6809707
928;Géorgie;4;27623050;2681668;44.0287382;41.6809707
929;Géorgie;5;14482100;2344911;44.0287382;41.6809707
930;Géorgie;6;15174241;2480724;44.0287382;41.6809707
931;Géorgie;7;15606820;2305760;44.0287382;41.6809707
932;Géorgie;8;15383213;1915468;44.0287382;41.6809707
933;Géorgie;9;18391143;2266497;44.0287382;41.6809707
934;Géorgie;10;12365409;1776987;44.0287382;41.6809707
935;Géorgie;11;17203679;1473762;44.0287382;41.6809707
936;Géorgie;12;10190812;1300520;44.0287382;41.6809707
937;Haïti;1;7936223;3142013;-72.285215;18.971187
938;Haïti;2;2659649;2562534;-72.285215;18.971187
939;Haïti;3;4550416;2114221;-72.285215;18.971187
940;Haïti;4;5362390;2168305;-72.285215;18.971187
941;Haïti;5;4250282;1751079;-72.285215;18.971187
942;Haïti;6;4214050;1912407;-72.285215;18.971187
943;Haïti;7;3499852;1552024;-72.285215;18.971187
944;Haïti;8;3883887;979718;-72.285215;18.971187
945;Haïti;9;3104967;2607227;-72.285215;18.971187
946;Haïti;10;3432722;2098307;-72.285215;18.971187
947;Haïti;11;2953545;1576275;-72.285215;18.971187
948;Haïti;12;2158967;1387036;-72.285215;18.971187
949;Honduras;1;1902348;423117;-86.241905;15.199999
950;Honduras;2;1821599;204014;-86.241905;15.199999
951;Honduras;3;1448361;324631;-86.241905;15.199999
952;Honduras;4;1386625;362807;-86.241905;15.199999
953;Honduras;5;1089008;312986;-86.241905;15.199999
954;Honduras;6;1596491;289158;-86.241905;15.199999
955;Honduras;7;1348871;172802;-86.241905;15.199999
956;Honduras;8;1306601;363796;-86.241905;15.199999
957;Honduras;9;982781;237087;-86.241905;15.199999
958;Honduras;10;2200005;329221;-86.241905;15.199999
959;Honduras;11;2364063;603283;-86.241905;15.199999
960;Honduras;12;1206036;332972;-86.241905;15.199999
961;Hong-kong, Chine;1;720736851;35748161;114.109497;22.396428
962;Hong-kong, Chine;2;400550543;15059815;114.109497;22.396428
963;Hong-kong, Chine;3;345556403;18831304;114.109497;22.396428
964;Hong-kong, Chine;4;341174132;16981074;114.109497;22.396428
965;Hong-kong, Chine;5;341985731;16695322;114.109497;22.396428
966;Hong-kong, Chine;6;585432313;19229957;114.109497;22.396428
967;Hong-kong, Chine;7;594905303;19077491;114.109497;22.396428
968;Hong-kong, Chine;8;613666191;18041656;114.109497;22.396428
969;Hong-kong, Chine;9;312078756;17348711;114.109497;22.396428
970;Hong-kong, Chine;10;736072788;21629022;114.109497;22.396428
971;Hong-kong, Chine;11;905466744;17419250;114.109497;22.396428
972;Hong-kong, Chine;12;552828170;16583304;114.109497;22.396428
973;Hongrie;1;622295336;106473645;19.503304;47.162494
974;Hongrie;2;302444952;54119762;19.503304;47.162494
975;Hongrie;3;319006308;59930861;19.503304;47.162494
976;Hongrie;4;282901067;51992351;19.503304;47.162494
977;Hongrie;5;285875469;53569194;19.503304;47.162494
978;Hongrie;6;302343094;47263232;19.503304;47.162494
979;Hongrie;7;302625111;45236480;19.503304;47.162494
980;Hongrie;8;255013110;38529901;19.503304;47.162494
981;Hongrie;9;298349380;40515228;19.503304;47.162494
982;Hongrie;10;302404301;48803917;19.503304;47.162494
